epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,21519.5,0.87153,0.53546,0.00929,0.62754,0.63466,0.63826,0.49315,0.7921,0.93525,0.00902,2.70882e-05,2.70882e-05,2.70882e-05
